Number,Type,Congress,Title,Url,Sponsor,Subject,Text Access
4366,HR,118,"Consolidated Appropriations Act, 2024",https://api.congress.gov/v3/bill/118/hr/4366?format=xml,"Rep. Carter, John R. [R-TX-31]",Economics and Public Finance,https://www.congress.gov/118/bills/hr4366/BILLS-118hr4366enr.xml
7463,HR,118,"Extension of Continuing Appropriations and Other Matters Act, 2024",https://api.congress.gov/v3/bill/118/hr/7463?format=xml,"Rep. Granger, Kay [R-TX-12]",Economics and Public Finance,https://www.congress.gov/118/bills/hr7463/BILLS-118hr7463enr.xml
3222,S,118,"A bill to ensure the security of office space rented by Senators, and for other purposes.",https://api.congress.gov/v3/bill/118/s/3222?format=xml,"Sen. Klobuchar, Amy [D-MN]",Congress,https://www.congress.gov/118/bills/s3222/BILLS-118s3222enr.xml
6363,HR,118,"Further Continuing Appropriations and Other Extensions Act, 2024",https://api.congress.gov/v3/bill/118/hr/6363?format=xml,"Rep. Granger, Kay [R-TX-12]",Economics and Public Finance,https://www.congress.gov/118/bills/hr6363/BILLS-118hr6363enr.xml
2872,HR,118,"Making further continuing appropriations for the fiscal year ending September 30, 2024, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/2872?format=xml,"Rep. Graves, Garret [R-LA-6]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr2872/BILLS-118hr2872enr.xml
1568,HR,118,Moving Americans Privacy Protection Act,https://api.congress.gov/v3/bill/118/hr/1568?format=xml,"Rep. Waltz, Michael [R-FL-6]",Foreign Trade and International Finance,https://www.congress.gov/118/bills/hr1568/BILLS-118hr1568enr.xml
3427,S,118,Overtime Pay for Protective Services Act of 2023,https://api.congress.gov/v3/bill/118/s/3427?format=xml,"Sen. Graham, Lindsey [R-SC]",Government Operations and Politics,https://www.congress.gov/118/bills/s3427/BILLS-118s3427enr.xml
3250,S,118,"A bill to provide remote access to court proceedings for victims of the 1988 Bombing of Pan Am Flight 103 over Lockerbie, Scotland.",https://api.congress.gov/v3/bill/118/s/3250?format=xml,"Sen. Cornyn, John [R-TX]",Law,https://www.congress.gov/118/bills/s3250/BILLS-118s3250enr.xml
2670,HR,118,National Defense Authorization Act for Fiscal Year 2024,https://api.congress.gov/v3/bill/118/hr/2670?format=xml,"Rep. Rogers, Mike D. [R-AL-3]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr2670/BILLS-118hr2670enr.xml
1722,HR,118,Grand Ronde Reservation Act Amendment of 2023,https://api.congress.gov/v3/bill/118/hr/1722?format=xml,"Rep. Salinas, Andrea [D-OR-6]",Native Americans,https://www.congress.gov/118/bills/hr1722/BILLS-118hr1722enr.xml
2839,HR,118,"To amend the Siletz Reservation Act to address the hunting, fishing, trapping, and animal gathering rights of the Confederated Tribes of Siletz Indians, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/2839?format=xml,"Rep. Hoyle, Val T. [D-OR-4]",Native Americans,https://www.congress.gov/118/bills/hr2839/BILLS-118hr2839enr.xml
62,HJRES,118,Providing for the reappointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/62?format=xml,"Rep. Smith, Adrian [R-NE-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hjres62/BILLS-118hjres62enr.xml
62,HJRES,118,Providing for the reappointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/62?format=xml,"Rep. Smith, Adrian [R-NE-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hjres62/BILLS-118hjres62enr.xml
63,HJRES,118,Providing for the appointment of Antoinette Bush as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/63?format=xml,"Rep. Smith, Adrian [R-NE-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hjres63/BILLS-118hjres63enr.xml
3315,HR,118,National Guard and Reservists Debt Relief Extension Act of 2023,https://api.congress.gov/v3/bill/118/hr/3315?format=xml,"Rep. Cohen, Steve [D-TN-9]",Finance and Financial Sector,https://www.congress.gov/118/bills/hr3315/BILLS-118hr3315enr.xml
788,S,118,Duck Stamp Modernization Act of 2023,https://api.congress.gov/v3/bill/118/s/788?format=xml,"Sen. Boozman, John [R-AR]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/s788/BILLS-118s788enr.xml
2787,S,118,5G SALE Act,https://api.congress.gov/v3/bill/118/s/2787?format=xml,"Sen. Kennedy, John [R-LA]","Science, Technology, Communications",https://www.congress.gov/118/bills/s2787/BILLS-118s2787enr.xml
1226,HR,118,Wounded Warrior Access Act,https://api.congress.gov/v3/bill/118/hr/1226?format=xml,"Rep. Aguilar, Pete [D-CA-33]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr1226/BILLS-118hr1226enr.xml
366,HR,118,Korean American VALOR Act,https://api.congress.gov/v3/bill/118/hr/366?format=xml,"Rep. Takano, Mark [D-CA-39]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr366/BILLS-118hr366enr.xml
423,HR,118,Pala Band of Mission Indians Land Transfer Act of 2023,https://api.congress.gov/v3/bill/118/hr/423?format=xml,"Rep. Issa, Darrell E. [R-CA-48]",Native Americans,https://www.congress.gov/118/bills/hr423/BILLS-118hr423enr.xml
5860,HR,118,"Continuing Appropriations Act, 2024 and Other Extensions Act",https://api.congress.gov/v3/bill/118/hr/5860?format=xml,"Rep. Granger, Kay [R-TX-12]",Economics and Public Finance,https://www.congress.gov/118/bills/hr5860/BILLS-118hr5860enr.xml
5110,HR,118,Protecting Hunting Heritage and Education Act,https://api.congress.gov/v3/bill/118/hr/5110?format=xml,"Rep. Green, Mark E. [R-TN-7]",Education,https://www.congress.gov/118/bills/hr5110/BILLS-118hr5110enr.xml
112,S,118,"A bill to amend title 38, United States Code, to strengthen benefits for children of Vietnam veterans born with spina bifida, and for other purposes.",https://api.congress.gov/v3/bill/118/s/112?format=xml,"Sen. Braun, Mike [R-IN]",Armed Forces and National Security,https://www.congress.gov/118/bills/s112/BILLS-118s112enr.xml
475,S,118,"A bill to designate the clinic of the Department of Veterans Affairs in Gallup, New Mexico, as the Hiroshi ""Hershey"" Miyamura VA Clinic.",https://api.congress.gov/v3/bill/118/s/475?format=xml,"Sen. Heinrich, Martin [D-NM]",Armed Forces and National Security,https://www.congress.gov/118/bills/s475/BILLS-118s475enr.xml
619,S,118,COVID-19 Origin Act of 2023,https://api.congress.gov/v3/bill/118/s/619?format=xml,"Sen. Hawley, Josh [R-MO]",Armed Forces and National Security,https://www.congress.gov/118/bills/s619/BILLS-118s619enr.xml
2544,HR,118,Securing the U.S. Organ Procurement and Transplantation Network Act,https://api.congress.gov/v3/bill/118/hr/2544?format=xml,"Rep. Bucshon, Larry [R-IN-8]",Health,https://www.congress.gov/118/bills/hr2544/BILLS-118hr2544enr.xml
3746,HR,118,Fiscal Responsibility Act of 2023,https://api.congress.gov/v3/bill/118/hr/3746?format=xml,"Rep. McHenry, Patrick T. [R-NC-10]",Economics and Public Finance,https://www.congress.gov/118/bills/hr3746/BILLS-118hr3746enr.xml
4004,HR,118,United States-Taiwan Initiative on 21st-Century Trade First Agreement Implementation Act,https://api.congress.gov/v3/bill/118/hr/4004?format=xml,"Rep. Smith, Jason [R-MO-8]",Foreign Trade and International Finance,https://www.congress.gov/118/bills/hr4004/BILLS-118hr4004enr.xml
3672,HR,118,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the ""Pfc. Justin T. Paton Department of Veterans Affairs Clinic"".",https://api.congress.gov/v3/bill/118/hr/3672?format=xml,"Rep. Bergman, Jack [R-MI-1]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr3672/BILLS-118hr3672enr.xml
1096,HR,118,250th Anniversary of the United States Marine Corps Commemorative Coin Act,https://api.congress.gov/v3/bill/118/hr/1096?format=xml,"Rep. Moulton, Seth [D-MA-6]",Finance and Financial Sector,https://www.congress.gov/118/bills/hr1096/BILLS-118hr1096enr.xml
111,S,118,Providing Accountability Through Transparency Act of 2023,https://api.congress.gov/v3/bill/118/s/111?format=xml,"Sen. Lankford, James [R-OK]",Government Operations and Politics,https://www.congress.gov/118/bills/s111/BILLS-118s111enr.xml
30,S,118,Fiscal Year 2023 Veterans Affairs Major Medical Facility Authorization Act,https://api.congress.gov/v3/bill/118/s/30?format=xml,"Sen. Tester, Jon [D-MT]",Armed Forces and National Security,https://www.congress.gov/118/bills/s30/BILLS-118s30enr.xml
467,S,118,CADETS Act,https://api.congress.gov/v3/bill/118/s/467?format=xml,"Sen. Peters, Gary C. [D-MI]",Transportation and Public Works,https://www.congress.gov/118/bills/s467/BILLS-118s467enr.xml
777,S,118,Veterans' COLA Act of 2023,https://api.congress.gov/v3/bill/118/s/777?format=xml,"Sen. Tester, Jon [D-MT]",Armed Forces and National Security,https://www.congress.gov/118/bills/s777/BILLS-118s777enr.xml
346,HR,118,NOTAM Improvement Act of 2023,https://api.congress.gov/v3/bill/118/hr/346?format=xml,"Rep. Stauber, Pete [R-MN-8]",Transportation and Public Works,https://www.congress.gov/118/bills/hr346/BILLS-118hr346enr.xml
26,HJRES,118,Disapproving the action of the District of Columbia Council in approving the Revised Criminal Code Act of 2022.,https://api.congress.gov/v3/bill/118/hjres/26?format=xml,"Rep. Clyde, Andrew S. [R-GA-9]",Government Operations and Politics,https://www.congress.gov/118/bills/hjres26/BILLS-118hjres26enr.xml
